"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","ID"
"59",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6193"
"60",0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.106293706293706,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,"6194"
"61",0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6195"
"62",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6197"
"63",0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6199"
"64",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,"6200"
"65",0.0739644970414201,0.0931952662721894,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6201"
"66",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6202"
"67",0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,"6203"
"68",0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,"6204"
"69",0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.106293706293706,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,"6205"
"70",0.0725689404934688,0.110304789550073,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6206"
"71",0.0897435897435898,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,"6207"
"72",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6208"
"73",0.104395604395604,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.0865384615384616,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,"6209"
"74",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0712250712250712,"6210"
"75",0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6211"
"76",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0725689404934688,"6212"
"77",0.112426035502959,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6213"
"78",0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6215"
"79",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6217"
"80",0.0699300699300699,0.106293706293706,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,"6218"
"81",0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.106293706293706,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,"6219"
"82",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6220"
"83",0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6221"
"84",0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,"6222"
"85",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.112426035502959,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6223"
"86",0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,"6225"
"87",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,"6226"
"88",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6228"
"89",0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.106293706293706,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,"6229"
"90",0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6230"
"91",0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,"6231"
"92",0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6232"
"93",0.106293706293706,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.0699300699300699,0.0699300699300699,"6233"
"94",0.0897435897435898,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,"6235"
"95",0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6237"
"96",0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,"6238"
"97",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,"6239"
"98",0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,"6240"
"99",0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0950226244343891,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,0.0754147812971342,"6241"
"100",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.110304789550073,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6242"
"101",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.108262108262108,0.0897435897435898,"6243"
"102",0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,"6245"
"103",0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6246"
"104",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0914368650217707,0.0914368650217707,0.0725689404934688,0.0725689404934688,0.0725689404934688,"6248"
"105",0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0881118881118881,0.106293706293706,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,"6249"
"106",0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.0725689404934688,0.129172714078374,"6251"
"107",0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0712250712250712,0.0897435897435898,0.0712250712250712,0.0712250712250712,0.0897435897435898,"6252"
"108",0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.124475524475524,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,"2418"
"109",0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0686813186813187,0.0865384615384616,0.0865384615384616,0.0865384615384616,0.0686813186813187,0.122252747252747,0.0686813186813187,0.0686813186813187,"6080"
"110",0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0739644970414201,0.0931952662721894,0.0739644970414201,0.0739644970414201,"6088"
"111",0.0881118881118881,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0699300699300699,0.0881118881118881,0.124475524475524,"6094"
